approvedBetween10001And25000,approvedBetween1And10000,approvedBetween25001AndMax,approvedForFemaAssistance,averageFemaInspectedDamage,city,county,disasterNumber,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,hash,id,lastRefresh,noFemaInspectedDamage,otherNeedsAmount,rentalAmount,repairReplaceAmount,state,totalApprovedIhpAmount,totalDamage,totalInspected,totalMaxGrants,validRegistrations,zipCode
1,23,0,24,1501,SCHULENBURG,Fayette (County),4332,1,42,0,0,79ed1974e50ce0bb0bd1c3e6fd96c395,5a2f5291758c6e4347f88f7e,2019-01-29T15:58:17.084Z,11,11197.0,19338,44485.0,TX,75020.0,81097,54,0,73,78956
45,85,114,244,21781,LA GRANGE,Fayette (County),4332,34,65,33,141,7e11aade5c26c2e2b04c73c848ec5dfc,5a2f5291758c6e4347f88f55,2019-01-29T15:58:17.076Z,54,402051.0,303691,3950669.0,TX,4656410.0,7122571,327,73,422,78945
15,140,4,159,3409,NEEDVILLE,Fort Bend (County),4332,19,146,10,4,0dcd877dd0d6a8a9d90ca683b30ab1d8,5a2f5291758c6e4347f88f64,2019-01-29T15:58:17.078Z,93,80115.0,146255,435873.0,TX,662244.0,927463,272,2,395,77461
164,854,49,1067,4979,ROSHARON,Brazoria (County),4332,170,663,81,32,79e2feab4ae2055c7214dca1226869a1,5a2f5291758c6e4347f88ed1,2019-01-29T15:58:16.997Z,548,934668.0,945963,3974094.0,TX,5854725.0,7439260,1494,15,2282,77583
1,0,0,1,9170,HOUSTON,Fort Bend (County),4332,0,1,0,0,3785ba50e57efcdf1de844a12cea84c1,5a2f5291758c6e4347f88f50,2019-01-29T15:58:17.029Z,0,928.0,2132,8242.0,TX,11303.0,9171,1,0,1,77072
1,0,0,1,16053,HOUSTON,Brazoria (County),4332,1,0,0,0,bb195592ce3df478d3846867c06730b9,5a2f5291758c6e4347f88ebd,2019-01-29T15:58:16.965Z,0,3092.0,1948,13462.0,TX,18502.0,16054,1,0,1,77026
2,7,0,9,2128,GARWOOD,Colorado (County),4332,2,11,0,0,fe8cec84ad4db623c99bde4469761905,5a2f5291758c6e4347f88f78,2019-01-29T15:58:17.035Z,5,4739.0,4376,25338.0,TX,34453.0,38319,18,0,25,77442
0,2,0,2,9376,LONG MOTT,Calhoun (County),4332,1,1,0,0,65e06e828f6558072591f35a47e12a43,5a2f5291758c6e4347f88ed6,2018-11-20T19:06:45.198Z,0,250.0,0,3300.0,TX,3550.0,18753,2,0,2,77979
0,4,0,4,2166,IOWA COLONY,Brazoria (County),4332,1,0,0,0,bd5707fcc7715126389e27b3bcf072a5,5a2f5291758c6e4347f88ee5,2018-11-20T19:06:45.205Z,6,1500.0,0,500.0,TX,2000.0,15163,7,0,19,77583
0,1,0,1,6926,PEARLAND,Brazoria (County),4332,1,0,0,0,7be91160f716eeb3ca992ed0e3b9a05a,5a2f5291758c6e4347f88ecc,2019-01-29T15:58:16.996Z,1,0.0,0,9803.0,TX,9803.0,13853,2,0,2,77511
1,47,0,48,1105,PORT O CONNOR,Calhoun (County),4332,2,91,0,0,701fabb6b403484c643c0b242e2d4cbb,5a2f5291758c6e4347f88ee0,2019-01-29T15:58:17.024Z,18,20211.0,23602,56181.0,TX,99994.0,122720,111,0,202,77982
62,596,25,683,6607,SWEENY,Brazoria (County),4332,61,128,33,30,4590f45de9fb2a76b24752d4cc6eab5d,5a2f5291758c6e4347f88edb,2019-01-29T14:38:00.910Z,228,491594.0,346676,1571539.0,TX,2409809.0,3171559,480,17,1083,77480
0,7,0,7,1093,ROCKPORT,Aransas (County),4332,0,9,0,0,9ca3cd45604535ec1ded09c18bcf40ec,5a2f5291758c6e4347f88ef5,2018-11-20T19:06:44.565Z,2,2256.0,2888,8627.0,TX,13771.0,12028,11,0,14,78381
1,0,0,1,5152,ARCONA,Fort Bend (County),4332,0,1,0,0,8ff235b286addd2817d85d3b94536238,5a2f5291758c6e4347f88f0d,2019-01-29T15:58:17.028Z,0,4737.0,3688,4106.0,TX,12531.0,5153,1,0,1,77583
33,1540,3,1576,1472,PORT LAVACA,Calhoun (County),4332,28,1400,1,6,1b7075f3444afb7e5f3931ad81542b69,5a2f5291758c6e4347f88ef0,2019-01-29T15:58:16.991Z,385,814471.0,636724,1249898.0,TX,2701093.0,2680162,1820,1,3124,77979
0,4,0,4,730,CAT SPRING,Austin (County),4332,0,2,0,0,edcb0230a7cf9d4596392e8aa1d678cb,5a2f5291758c6e4347f88ef9,2018-11-20T19:06:44.567Z,7,1500.0,1952,5370.0,TX,8822.0,6573,9,0,12,78933
0,5,0,5,1090,NORDHEIM,DeWitt (County),4332,0,19,0,0,7422becef06d55e9e58e3a3a73a66496,5a2f5291758c6e4347f88f08,2019-01-29T15:58:17.023Z,5,1610.0,1374,4752.0,TX,7736.0,26178,24,0,36,78141
14,291,1,306,996,HOUSTON,Fort Bend (County),4332,12,348,1,0,359258c5511bc125094b9096e2bf3a55,5a2f5291758c6e4347f88f12,2019-01-29T15:58:17.074Z,233,228515.0,66834,272235.0,TX,567584.0,591834,594,0,1014,77053
1,1,0,2,6898,LEDBETTER,Fayette (County),4332,0,2,0,1,5ce80ca2213523d4d20762bb6cf77c73,5a2f5291758c6e4347f88f7d,2019-01-29T15:58:17.036Z,2,4580.0,9046,0.0,TX,13626.0,34492,5,0,7,78946
4,64,3,71,15292,WALLIS,Fort Bend (County),4332,18,25,16,15,3754efd61169d7d92614ca597144f0d0,5a2f5291758c6e4347f88f9c,2018-11-20T19:06:45.350Z,15,36593.0,156861,160131.0,TX,353586.0,1361027,89,2,100,77485
19,94,2,115,3394,ROSHARON,Fort Bend (County),4332,15,80,5,1,6c09c81e9f89fc5d751cd66044354f68,5a2f5291758c6e4347f88f8d,2019-01-29T15:58:17.078Z,49,91877.0,80414,331007.0,TX,503297.0,509207,150,1,222,77583
905,966,92,1963,7092,RICHMOND,Fort Bend (County),4332,802,726,190,40,2dbb900e10da2e7829c82b64b8f5f2dd,5a2f5291758c6e4347f88f97,2019-01-29T15:58:17.030Z,996,2023822.0,2354847,14473194.0,TX,18851863.0,19540091,2755,20,4090,77407
0,1,0,1,4722,BAILEY'S PRAIRIE,Brazoria (County),4332,0,1,0,0,e51b7e8600699f9f9fbc52400239a1ad,5a2f5291758c6e4347f88f21,2019-01-29T15:58:16.964Z,1,500.0,1948,0.0,TX,2448.0,9445,2,0,2,77515
1,2,0,3,2588,MAXWELL,Caldwell (County),4332,2,7,0,0,abce51c9a1598e911a748cca08e4a34c,5a2f5291758c6e4347f88f31,2018-11-20T19:06:45.209Z,4,0.0,4548,22427.0,TX,26975.0,33649,13,0,18,78656
19,31,3,53,6663,ARCOLA,Fort Bend (County),4332,17,39,5,1,7561eed814f97ddfc4c7500b6e0cf12c,5a2f5291758c6e4347f88f4a,2019-01-29T15:58:16.994Z,12,56499.0,51023,363445.0,TX,470968.0,493120,74,1,88,77583
0,17,0,17,575,YORKTOWN,DeWitt (County),4332,0,36,0,0,2ee610900bba16339c7302cd16df7fd3,5a2f5291758c6e4347f88f54,2019-01-29T15:58:17.075Z,27,9449.0,3554,12774.0,TX,25777.0,36246,63,0,100,78164
0,1,0,1,549,SHERIDAN,Colorado (County),4332,0,5,0,0,83224d1ab4ad3434146c26322693a1db,5a2f5291758c6e4347f88f44,2019-01-29T15:58:16.994Z,5,0.0,1094,4248.0,TX,5342.0,5500,10,0,12,77475
0,18,0,18,398,WEIMAR,Colorado (County),4332,0,25,0,0,70e0303d0e594c400df2bfd2acad88f9,5a2f5291758c6e4347f88f07,2018-11-20T19:06:45.323Z,14,7821.0,5532,2898.0,TX,16251.0,15541,39,0,71,78962
0,3,0,3,578,ALTAIR,Colorado (County),4332,0,5,0,0,be6cf4b7d9ce9a3e66291866cc98e45c,5a2f5291758c6e4347f88f77,2018-11-20T19:06:45.213Z,4,1500.0,0,0.0,TX,1500.0,5204,9,0,10,77412
122,815,9,946,3242,PEARLAND,Brazoria (County),4332,256,676,38,4,528f85de29f79a20cae4b884f2bdbc0a,5a2f5291758c6e4347f88f2c,2019-01-29T15:58:16.965Z,767,548529.0,725385,2042104.0,TX,3316018.0,5645386,1741,0,2955,77584
1,0,0,1,20555,BAYTOWN,Chambers (County),4332,0,0,1,0,d9492388757c1a064e38c24b0b8b8bfa,5a2f5291758c6e4347f88f36,2018-11-20T19:06:45.169Z,0,1037.0,0,19954.0,TX,20990.0,20555,1,0,1,77522
0,2,0,2,1438,DALE,Bastrop (County),4332,0,5,0,0,e58ac9b5fd9341e2d9a8524379dea243,5a2f5291758c6e4347f88efd,2018-11-20T19:06:44.577Z,2,219.0,0,686.0,TX,905.0,10069,7,0,8,78616
10,40,2,52,3521,BEASLEY,Fort Bend (County),4332,7,42,3,2,19b0db47fcc74a7be87014f906050a5d,5a2f5291758c6e4347f88f58,2018-11-20T19:06:45.325Z,33,30299.0,42711,216166.0,TX,289176.0,306336,87,2,123,77417
0,2,0,2,953,HOUSTON,Fort Bend (County),4332,0,4,0,0,0ba2b2f33aa744777434cf7fbdea2450,5a2f5291758c6e4347f88f86,2018-11-20T19:06:45.359Z,2,0.0,0,5825.0,TX,5825.0,5718,6,0,10,77085
11,216,1,228,1781,CUERO,DeWitt (County),4332,15,373,2,1,1eee678738c374912f9f0bb8c0efad81,5a2f5291758c6e4347f88f3e,2019-01-29T15:58:17.027Z,156,105966.0,95602,356590.0,TX,558158.0,974225,547,0,752,77954
23,295,3,321,3535,CLUTE,Brazoria (County),4332,34,98,20,1,66df29256aed7b109b55a27bd5a7adfd,5a2f5291758c6e4347f88f22,2018-11-20T19:06:44.613Z,170,200690.0,174550,413403.0,TX,788643.0,1141865,323,0,563,77531
1,2,0,3,5210,FRESNO,Fort Bend (County),4332,1,3,0,0,6571a6c756ba5639efadf641e4a8bded,5a2f5291758c6e4347f88f82,2018-11-20T19:06:45.357Z,0,1000.0,1952,18040.0,TX,20992.0,20841,4,0,4,77583
1113,865,461,2439,19113,KATY,Fort Bend (County),4332,956,140,887,324,d21dfb41883bbf4f55fa2b77fcfd8a71,5a2f5291758c6e4347f88f16,2019-01-29T15:58:17.075Z,251,2088304.0,6090784,28189556.0,TX,36368644.0,48893302,2558,129,2927,77450
2,13,0,15,4986,DAMON,Fort Bend (County),4332,3,14,2,0,e986399c9c47ac6e69dea10b399db4c2,5a2f5291758c6e4347f88f59,2018-11-20T19:06:45.342Z,4,6064.0,13126,34846.0,TX,54036.0,114682,23,0,30,77430
5,181,1,187,653,HOUSTON,Fort Bend (County),4332,5,285,2,0,66a8dd56337af79802cd154d0f8a5bd4,5a2f5291758c6e4347f88f5e,2018-11-20T19:06:45.399Z,177,120194.0,14920,121209.0,TX,256322.0,306284,469,0,948,77083
0,3,0,3,1193,HARWOOD,Caldwell (County),4332,0,3,0,0,8f63b07032a7ddc6bdf074f516436aa7,5a2f5291758c6e4347f88f30,2019-01-29T15:58:16.990Z,2,500.0,2502,188.0,TX,3190.0,5969,5,0,5,78632
0,5,0,5,7331,SMITHVILLE,Fayette (County),4332,1,3,1,0,bbbc5c604dafa87e894c84fe18092d5b,5a2f5291758c6e4347f88f0c,2019-01-29T15:58:17.028Z,1,1646.0,4272,99.0,TX,6016.0,43992,6,0,6,78957
11,90,3,104,16723,SIMONTON,Fort Bend (County),4332,33,23,30,22,31e6a677e22ccc7c1ff4fd33adbfadf3,5a2f5291758c6e4347f88f99,2019-01-29T15:58:17.031Z,21,54179.0,252881,189905.0,TX,496965.0,2157376,129,2,144,77476
1,17,0,18,774,MEADOWS PLACE,Fort Bend (County),4332,0,28,0,0,f0d52125f88e7b9646657a19f5176c76,5a2f5291758c6e4347f88f62,2018-11-20T19:06:45.400Z,17,7750.0,3380,9920.0,TX,21050.0,34835,45,0,85,77477
11,174,1,186,1453,STAFFORD,Fort Bend (County),4332,12,232,3,1,264c9cdb8b56d070a9c354b5ac0b1529,5a2f5291758c6e4347f88f72,2018-11-20T19:06:45.332Z,184,103064.0,66638,253120.0,TX,422822.0,627725,432,0,818,77477
93,312,24,429,6347,WINNIE,Chambers (County),4332,97,332,53,16,1f84402073646703523c0414eefe1349,5a2f5291758c6e4347f88f3b,2019-01-29T15:58:16.993Z,138,302570.0,449373,2201790.0,TX,2953733.0,4037291,636,12,780,77665
84,401,8,493,2762,SUGAR LAND,Fort Bend (County),4332,99,456,7,6,d9f2b76d3dd27c9a203a6f41933de3bd,5a2f5291758c6e4347f88f94,2019-01-29T15:58:17.079Z,382,292304.0,344977,1709841.0,TX,2347122.0,2624477,950,3,1593,77498
3,7,1,11,9967,KATY,Fort Bend (County),4332,3,3,4,0,32fdce43e49603f49ad4d8751eab5368,5a2f5291758c6e4347f88f61,2019-01-29T15:58:17.077Z,5,11455.0,14314,57086.0,TX,82855.0,149516,15,0,18,77493
1,7,0,8,2627,OLD RIVER-WINFREE,Chambers (County),4332,2,10,0,0,ee7b4b331e510410a550bf41f145074e,5a2f5291758c6e4347f88f75,2019-01-29T15:58:17.026Z,6,4413.0,7450,26726.0,TX,38589.0,47296,18,0,23,77535
20,643,1,664,1698,RICHMOND,Fort Bend (County),4332,39,339,5,6,50128a3c8adeb0c5ca0cd044867ba17e,5a2f5291758c6e4347f88f8c,2019-01-29T14:38:00.912Z,415,356437.0,231098,431289.0,TX,1018824.0,1365267,804,0,1730,77469
0,27,1,28,3496,STOWELL,Chambers (County),4332,3,32,0,1,466a890e972193a380719aef6c46b26f,5a2f5291758c6e4347f88f3a,2019-01-29T15:58:16.993Z,6,18293.0,13174,84167.0,TX,115635.0,146859,42,1,51,77661
45,76,16,137,13520,LIVERPOOL,Brazoria (County),4332,37,64,33,24,2642432acb4c75d6a4db5d12846ace08,5a2f5291758c6e4347f88f2a,2018-11-20T19:06:45.127Z,27,187086.0,228754,1068479.0,TX,1484319.0,2501224,185,7,211,77577
20,794,0,814,717,MISSOURI CITY,Fort Bend (County),4332,17,955,2,1,44f846754e55df1876dba2b8c99acb3d,5a2f5291758c6e4347f88f63,2019-01-29T15:58:17.086Z,711,408840.0,132495,466314.0,TX,1007648.0,1210205,1687,0,3179,77489
2,6,0,8,2009,COVE,Chambers (County),4332,2,6,0,0,8cf28dd036d24bc291575900595e9275,5a2f5291758c6e4347f88eff,2019-01-29T15:58:16.943Z,11,2173.0,12518,29525.0,TX,44216.0,38184,19,0,29,77523
1,76,0,77,276,ROSENBERG,Fort Bend (County),4332,1,28,0,0,cf662e100d9dc22b23bdb7f3a3e37d70,5a2f5291758c6e4347f88f67,2018-11-20T19:06:45.402Z,65,38984.0,2132,12839.0,TX,53954.0,25968,94,0,290,77469
6,17,0,23,8548,BROOKSHIRE,Fort Bend (County),4332,9,7,5,0,fd7ed791d7820a73d656039d900a701d,5a2f5291758c6e4347f88f80,2018-11-20T19:06:45.357Z,10,26519.0,44933,74100.0,TX,145553.0,264999,31,0,40,77423
0,4,0,4,790,WESTHOFF,DeWitt (County),4332,0,6,0,0,2a8c6bcfa46ab780df55e95a1bf88b32,5a2f5291758c6e4347f88f7b,2018-11-20T19:06:45.355Z,5,3074.0,2224,3255.0,TX,8553.0,8693,11,0,11,77994
0,2,0,2,1077,INDUSTRY,Austin (County),4332,0,3,0,0,acc3735248d66cfe335856296ea31973,5a2f5291758c6e4347f88efa,2019-01-29T15:58:16.940Z,2,0.0,0,850.0,TX,850.0,5389,5,0,5,78944
73,2402,19,2494,1409,MISSOURI CITY,Fort Bend (County),4332,82,967,27,9,85dd7a737ef94d525b0cf83c23027270,5a2f5291758c6e4347f88f18,2019-01-29T14:38:00.929Z,1117,1283233.0,310206,1740100.0,TX,3333538.0,3102954,2202,7,5915,77459
2,23,0,25,1088,OYSTER CREEK,Brazoria (County),4332,1,24,0,0,aae0082608e281297df994daf1325c09,5a2f5291758c6e4347f88f2b,2018-11-20T19:06:45.127Z,20,15563.0,8939,34517.0,TX,59018.0,48971,45,0,69,77541
41,681,27,749,5382,WEST COLUMBIA,Brazoria (County),4332,40,132,31,22,0d57227bb5fb078eac0fcbad44b51722,5a2f5291758c6e4347f88f2f,2019-01-29T15:58:16.961Z,250,507290.0,333045,1268280.0,TX,2108616.0,2556509,475,11,1179,77486
2,7,1,10,7003,THOMPSONS,Fort Bend (County),4332,2,7,2,0,d74ded749542e0f6950c93503199c77d,5a2f5291758c6e4347f88f8f,2019-01-29T15:58:17.130Z,4,5162.0,16902,54674.0,TX,76738.0,105057,15,0,17,77469
351,1558,77,1986,5489,SUGAR LAND,Fort Bend (County),4332,297,603,218,21,d605295a2f52b552eb12048726c6f280,5a2f5291758c6e4347f88f9a,2019-01-29T14:38:00.941Z,928,1152452.0,1520660,7387759.0,TX,10060871.0,11345861,2067,13,4272,77479
4,42,2,48,20486,SIMONTON,Fort Bend (County),4332,12,8,14,12,c434ffca28ce3531420f4aca497206b6,5a2f5291758c6e4347f88f93,2019-01-29T15:58:17.078Z,4,21688.0,112697,120223.0,TX,254607.0,1024315,50,0,60,77485
105,278,16,399,4947,BACLIFF,Galveston (County),4332,112,344,17,5,36caa74acca437169d094a94cb6d8002,5a2f5291758c6e4347f88fa5,2019-01-29T15:58:17.032Z,181,378686.0,436592,2059263.0,TX,2874541.0,3260125,659,5,818,77518
7,239,0,246,770,GALVESTON,Galveston (County),4332,11,280,0,0,b000506788f6fc2a1e645171d3f39bcd,5a2f5291758c6e4347f88faa,2018-11-20T19:06:45.351Z,256,138453.0,98814,160848.0,TX,398115.0,421403,547,0,864,77550
3,168,0,171,993,GALVESTON,Galveston (County),4332,5,173,0,1,b32cd0fc3c8a61ed169bd6250ddddffb,5a2f5291758c6e4347f88fb9,2019-01-29T15:58:17.033Z,171,110661.0,64961,68003.0,TX,243624.0,347829,350,0,533,77551
1198,2666,352,4216,12137,DICKINSON,Galveston (County),4332,1629,1615,779,434,2ece3930bf7138f29b1bad5fbbffebf9,5a2f5292758c6e4347f88fc8,2019-01-29T15:58:17.132Z,901,4586109.0,6881497,25799797.0,TX,37267404.0,65035205,5358,126,6370,77539
522,1374,75,1971,8918,LEAGUE CITY,Galveston (County),4332,849,885,278,92,5d3ce1052f5e1f95a86c8213d86e0437,5a2f5291758c6e4347f88faf,2019-01-29T14:38:00.914Z,693,1229580.0,3001655,9355433.0,TX,13586668.0,24944119,2797,17,4093,77573
105,252,10,367,7365,SANTA FE,Galveston (County),4332,145,230,31,6,b160e4c88e43bc310756a38996dc83f2,5a2f5291758c6e4347f88fc3,2018-11-20T19:06:45.606Z,102,252857.0,427710,1923718.0,TX,2604285.0,3785633,514,2,597,77517
2,67,0,69,881,GALVESTON,Galveston (County),4332,3,54,0,0,62cb59bf09eb4396a093b562cb0cc31f,5a2f5292758c6e4347f88fca,2019-01-29T15:58:17.130Z,73,32671.0,23070,43086.0,TX,98828.0,114596,130,0,246,77554
0,4,0,4,4574,ALGOA,Galveston (County),4332,0,4,0,0,6ae97876693f4252f67287fc5a5a1274,5a2f5291758c6e4347f88f9d,2019-01-29T15:58:17.079Z,0,3504.0,1952,10310.0,TX,15766.0,18299,4,0,4,77511
0,0,0,0,1239,LAMARQUE,Galveston (County),4332,0,3,0,0,0cdb616c56d85876d370233f366197c9,5a2f5291758c6e4347f88fc0,2017-12-12T03:52:49.997Z,2,0.0,0,0.0,TX,0.0,6197,5,0,6,77568
1,26,0,27,3951,CLEAR LAKE SHORES,Galveston (County),4332,9,45,1,0,8928c91542cbf97cfc971ee213c2f493,5a2f5291758c6e4347f88fb6,2018-11-20T19:06:45.351Z,21,9830.0,23718,26201.0,TX,59749.0,300301,76,0,85,77565
283,618,40,941,8796,SANTA FE,Galveston (County),4332,404,489,102,19,4599313bf67851318a0c96fe0bc19d63,5a2f5291758c6e4347f88fb1,2019-01-29T15:58:17.082Z,206,786008.0,1121666,5289744.0,TX,7197418.0,10740077,1221,9,1451,77510
12,68,2,82,4955,ALVIN,Galveston (County),4332,12,91,12,1,e8810df7da120a41e2c8f0bb0114a1ab,5a2f5291758c6e4347f88fc5,2018-11-20T19:06:45.334Z,31,56880.0,85849,341729.0,TX,484458.0,728432,147,1,185,77511
0,2,0,2,577,JAMAICA BEACH,Galveston (County),4332,0,3,0,0,1f92df3f99f9aed1a30e92b271b70279,5a2f5291758c6e4347f88fbf,2018-11-20T19:06:45.367Z,6,1000.0,0,0.0,TX,1000.0,5195,9,0,15,77554
1,2,0,3,667,HIGH ISLAND,Galveston (County),4332,0,7,0,0,669d1589a98c7971c660b4f14730cd40,5a2f5291758c6e4347f88fba,2018-11-20T19:06:45.352Z,11,14354.0,0,6095.0,TX,20449.0,12009,18,0,28,77623
1,1,0,2,3229,TEXAS CITY,Galveston (County),4332,2,1,0,0,c75114b6897b1ce70cce53600fd0ed27,5a2f5291758c6e4347f88fc4,2018-11-20T19:06:45.607Z,5,500.0,1952,11670.0,TX,14122.0,25833,8,0,10,77539
239,503,14,756,5607,TEXAS CITY,Galveston (County),4332,276,529,29,4,5ef919e57d06f3411a5dcb304a7f697b,5a2f5291758c6e4347f88fb3,2019-01-29T15:58:17.082Z,249,793758.0,891992,3488452.0,TX,5174202.0,6095630,1087,2,1476,77591
5,5,4,14,16557,WESTON LAKES,Fort Bend (County),4332,5,2,5,2,e2fe9c194dc16243dc165b14c9b9a1c2,5a2f5291758c6e4347f88fa4,2019-01-29T15:58:17.032Z,4,7152.0,18112,194889.0,TX,220153.0,298040,18,2,22,77441
0,3,0,3,4165,ARCADIA,Galveston (County),4332,1,3,0,0,89ade20c2f2bcb8cf6394ae2ec6d580d,5a2f5291758c6e4347f88f9e,2018-11-20T19:06:45.404Z,0,1000.0,1594,861.0,TX,3455.0,16662,4,0,4,77517
129,449,26,604,6198,HITCHCOCK,Galveston (County),4332,205,383,48,13,743dc14d395a1187275e00e1b5780902,5a2f5291758c6e4347f88fbd,2019-01-29T15:58:17.081Z,264,689310.0,784224,2384182.0,TX,3857716.0,5658775,913,7,1122,77563
1,13,1,15,1528,PORT BOLIVAR,Galveston (County),4332,0,23,0,1,07f85c44a95dff9dd39a9f8ad3ca5cf4,5a2f5291758c6e4347f88fc2,2018-11-20T19:06:45.337Z,25,10093.0,6820,44237.0,TX,61150.0,74877,49,1,74,77650
0,32,1,33,981,CRYSTAL BEACH,Galveston (County),4332,0,39,1,0,90477641432d18d30b5ddeea6a8bd70b,5a2f5292758c6e4347f88fc7,2018-11-20T19:06:45.385Z,43,26649.0,22290,41042.0,TX,89982.0,81456,83,0,127,77650
186,782,86,1054,14972,FRIENDSWOOD,Galveston (County),4332,301,291,285,231,377549f0fc46fff352542b11e80743bf,5a2f5291758c6e4347f88fa8,2019-01-29T15:58:17.080Z,341,703404.0,2053315,4801046.0,TX,7557766.0,21695423,1449,38,1888,77546
1,0,0,1,19765,HOUSTON,Galveston (County),4332,1,0,0,0,d7bffd08b528b645279eb3ce26919154,5a2f5291758c6e4347f88fad,2019-01-29T15:58:17.140Z,0,0.0,1594,16073.0,TX,17667.0,19766,1,0,1,77546
0,1,0,1,15597,HOUSTOM,Harris (County),4332,1,0,0,0,942c382244984fcfc9e3c9ddb0006949,5a2f5292758c6e4347f88feb,2019-01-29T15:58:18.023Z,0,0.0,1742,0.0,TX,1742.0,15598,1,0,1,77025
14,201,0,215,2876,HOUSTON,Harris (County),4332,48,201,10,1,f57469024a3e1f1f44918b7dd53ac928,5a2f5292758c6e4347f88fef,2019-01-29T15:58:18.026Z,177,88159.0,174736,212599.0,TX,475494.0,1257170,437,0,598,77018
6,85,2,93,2327,HOCKLEY,Harris (County),4332,10,102,3,2,4bd4215d741f393e87bd1c64533a9b62,5a2f5292758c6e4347f88fe6,2019-01-29T15:58:18.074Z,71,75225.0,57649,150834.0,TX,283708.0,437605,188,1,291,77447
19,427,2,448,1073,HOUSTON,Harris (County),4332,13,466,5,1,360c26dc96e2d08a4ec80dc3255643ca,5a2f5292758c6e4347f88ff5,2019-01-29T14:38:00.918Z,370,267344.0,102722,417539.0,TX,787605.0,917581,855,1,1389,77048
6,179,2,187,1346,HOUSTON,Harris (County),4332,13,280,0,2,e8b4dcbf9892481bbb0e34b9ec5492d2,5a2f5292758c6e4347f88ff0,2019-01-29T15:58:18.026Z,175,95376.0,58354,260355.0,TX,414085.0,633075,470,1,661,77023
9,30,1,40,8210,VILLAGE MILLS,Hardin (County),4332,6,21,9,3,63e780e9b6241c83bdd774d0751f8be1,5a2f5292758c6e4347f88fd7,2019-01-29T15:58:17.180Z,19,17144.0,33395,206592.0,TX,257131.0,476229,58,0,86,77663
200,536,185,921,23278,SOUR LAKE,Hardin (County),4332,160,190,200,396,84ab08a3f599104835d18d83cc55c5de,5a2f5292758c6e4347f88fd6,2019-01-29T15:58:17.180Z,116,756138.0,1542127,8249332.0,TX,10547597.0,24722005,1062,91,1186,77659
3,14,0,17,3290,BAYTOWN,Harris (County),4332,4,16,0,0,477df0951f4e0e997b7f73d1e116f43f,5a2f5292758c6e4347f88fdb,2019-01-29T15:58:17.993Z,12,8495.0,17743,50312.0,TX,76551.0,105298,32,0,38,77523
24,197,29,250,16996,HOUSTON,Harris (County),4332,28,57,59,87,ff6daa14678936c4ef6e723acd65d3d2,5a2f5292758c6e4347f88ff9,2018-11-20T19:06:45.686Z,104,117034.0,476427,1140646.0,TX,1734106.0,5693688,335,14,443,77069
0,1,0,1,6901,HOUSTON,Hardin (County),4332,0,1,0,0,8baeb149e53fc44eb594331f7da1e357,5a2f5292758c6e4347f88fd2,2018-11-20T19:06:45.635Z,0,0.0,0,6901.0,TX,6901.0,6901,1,0,1,77049
151,762,329,1242,18219,LUMBERTON,Hardin (County),4332,91,387,130,489,a523d860f609b76a00254529e6754f36,5a2f5292758c6e4347f88fd4,2019-01-29T15:58:17.138Z,468,954091.0,1426902,12068533.0,TX,14449526.0,28513288,1565,233,2389,77657
49,275,6,330,4851,HIGHLANDS,Harris (County),4332,55,305,21,16,f6621b1e1a4de93764f33311d243b2e4,5a2f5292758c6e4347f88fe5,2018-11-20T19:06:45.643Z,188,220168.0,281654,1044490.0,TX,1546312.0,2838017,585,5,730,77562
6,57,0,63,1486,GONZALES,Gonzales (County),4332,6,89,1,0,20f04deac42738d4d869b290377ca6a0,5a2f5292758c6e4347f88fcd,2019-01-29T15:58:17.141Z,63,23717.0,10114,127075.0,TX,160907.0,236322,159,0,220,78629
1,14,1,16,3134,ANDERSON,Grimes (County),4332,0,20,1,0,51cc73b85e807b4d7ccc01ebe624d722,5a2f5292758c6e4347f88fcf,2018-11-20T19:06:45.634Z,10,18189.0,14262,58808.0,TX,91259.0,97160,31,0,35,77830
13,113,2,128,2951,HOUSTON,Harris (County),4332,27,91,7,1,603a6db95f9aa71b52080853812d0a09,5a2f5292758c6e4347f88ff4,2018-11-20T19:06:45.683Z,132,67351.0,75934,310759.0,TX,454044.0,761383,258,1,403,77043
643,980,199,1822,9413,HOUSTON,Harris (County),4332,638,885,316,97,47200046edc0fe05d232907634d5dfac,5a2f5292758c6e4347f88ff1,2019-01-29T15:58:18.027Z,490,4341594.0,2901412,12030510.0,TX,19273515.0,22837205,2426,63,2914,77028
1,16,0,17,968,NIXON,Gonzales (County),4332,2,31,0,0,2b4da5650e328a5880d2db72f810c6c3,5a2f5292758c6e4347f88fce,2018-11-20T19:06:45.633Z,27,6928.0,1030,20225.0,TX,28183.0,58106,60,0,74,78140
1,2,0,3,14815,WILDWOOD,Hardin (County),4332,1,0,0,1,4d732fc78196b1f1ceb39e6e20fc0f8c,5a2f5292758c6e4347f88fd8,2019-01-29T15:58:18.071Z,1,500.0,2740,8919.0,TX,12159.0,44447,3,0,4,77663
